id_candidat,id_hypothèse,borne_sup,borne_inf,resultat
9,202,6.127,2.873,4.5
12,202,28.3984,21.6016,25
11,202,9.5671,5.4329,7.5
10,202,2.454,0.546,1.5
10,203,1.7809,0.2191,1
6,203,3.0987,0.9013,2
1,203,6.7105,3.2895,5
8,203,3.0987,0.9013,2
21,203,4.3388,1.6612,3
13,203,17.8024,12.1976,15
2,203,4.3388,1.6612,3
11,203,10.1292,5.8708,8
12,203,29.4425,22.5575,26
9,203,5.5379,2.4621,4
7,203,12.3544,7.6456,10
3,203,24.1966,17.8034,21
7,204,12.3544,7.6456,10
12,204,29.4425,22.5575,26
6,204,3.0987,0.9013,2
1,204,5.5379,2.4621,4
13,204,16.7232,11.2768,14
10,204,3.0987,0.9013,2
11,204,10.1292,5.8708,8
2,204,3.0987,0.9013,2
8,204,2.454,0.546,1.5
3,204,23.6683,17.3317,20.5
9,204,5.5379,2.4621,4
4,204,7.8638,4.1362,6
7,205,16.9216,13.0784,15
5,205,17.973,14.027,16
10,205,1.5355,0.4645,1
4,205,6.1729,3.8271,5
15,205,1.5355,0.4645,1
3,205,17.973,14.027,16
6,205,2.7534,1.2466,2
11,205,14.8099,11.1901,13
16,205,0.8796,0.1204,0.5
1,205,3.918,2.082,3
9,205,1.5355,0.4645,1
17,205,1.5355,0.4645,1
2,205,2.7534,1.2466,2
8,205,0.8796,0.1204,0.5
12,205,25.2648,20.7352,23
12,206,28.285,21.715,25
11,206,10.6157,6.3843,8.5
15,206,1.7548,0.2452,1
9,206,2.4221,0.5779,1.5
2,206,5.4866,2.5134,4
8,206,1.7548,0.2452,1
10,206,1.7548,0.2452,1
1,206,7.2295,3.7705,5.5
13,206,19.8497,14.1503,17
6,206,2.4221,0.5779,1.5
4,206,11.1711,6.8289,9
3,206,28.285,21.715,25
11,207,11.1354,6.8646,9
7,207,17.6643,12.3357,15
1,207,7.2011,3.7989,5.5
2,207,2.407,0.593,1.5
12,207,27.1867,20.8133,24
4,207,11.1354,6.8646,9
10,207,1.7424,0.2576,1
3,207,18.7355,13.2645,16
9,207,2.407,0.593,1.5
8,207,1.7424,0.2576,1
13,207,16.5891,11.4109,14
15,207,1.7424,0.2576,1
6,207,2.407,0.593,1.5
15,208,1.7506,0.2494,1
11,208,11.159,6.841,9
5,208,14.4515,9.5485,12
4,208,11.159,6.841,9
2,208,2.417,0.583,1.5
6,208,2.417,0.583,1.5
3,208,19.8338,14.1662,17
12,208,28.2667,21.7333,25
8,208,1.7506,0.2494,1
9,208,2.417,0.583,1.5
1,208,7.2199,3.7801,5.5
10,208,1.7506,0.2494,1
7,208,17.6938,12.3062,15
9,209,2.4274,0.5726,1.5
15,209,1.7591,0.2409,1
8,209,1.7591,0.2409,1
11,209,10.6277,6.3723,8.5
6,209,2.4274,0.5726,1.5
1,209,7.2393,3.7607,5.5
12,209,29.3465,22.6535,26
3,209,29.3465,22.6535,26
5,209,16.6473,11.3527,14
2,209,6.6628,3.3372,5
4,209,11.1834,6.8166,9
10,209,1.7591,0.2409,1
12,210,28.7882,22.2118,25.5
15,210,1.7506,0.2494,1
7,210,17.6938,12.3062,15
14,210,13.3605,8.6395,11
6,210,2.417,0.583,1.5
4,210,11.712,7.288,9.5
8,210,1.7506,0.2494,1
3,210,19.8338,14.1662,17
2,210,2.417,0.583,1.5
1,210,7.2199,3.7801,5.5
9,210,2.417,0.583,1.5
11,210,11.159,6.841,9
10,210,1.7506,0.2494,1
11,211,10.6157,6.3843,8.5
15,211,1.7548,0.2452,1
1,211,7.2295,3.7705,5.5
10,211,1.7548,0.2452,1
6,211,2.4221,0.5779,1.5
2,211,6.6534,3.3466,5
3,211,29.3276,22.6724,26
4,211,11.1711,6.8289,9
9,211,2.4221,0.5779,1.5
12,211,30.368,23.632,27
14,211,15.5513,10.4487,13
8,211,1.7548,0.2452,1
2,212,2.6519,1.3481,2
17,212,0,0,0
12,212,27.0164,22.9836,25
15,212,0,0,0
3,212,17.7072,14.2928,16
14,212,9.2633,6.7367,8
6,212,2.6519,1.3481,2
4,212,10.3326,7.6674,9
8,212,1.4633,0.5367,1
16,212,0,0,0
9,212,2.6519,1.3481,2
7,212,19.789,16.211,18
10,212,1.4633,0.5367,1
1,212,7.1059,4.8941,6
19,212,0,0,0
11,212,11.397,8.603,10
8,213,1.466,0.534,1
7,213,18.7594,15.2406,17
3,213,17.7172,14.2828,16
2,213,2.6558,1.3442,2
12,213,27.0282,22.9718,25
16,213,0,0,0
15,213,0,0,0
4,213,10.3405,7.6595,9
5,213,11.4052,8.5948,10
6,213,2.6558,1.3442,2
19,213,0,0,0
17,213,0,0,0
11,213,11.4052,8.5948,10
9,213,2.6558,1.3442,2
1,213,6.0208,3.9792,5
10,213,1.466,0.534,1
11,214,11.381,8.619,10
1,214,6.0033,3.9967,5
13,214,15.5973,12.4027,14
3,214,17.6876,14.3124,16
19,214,0,0,0
17,214,0,0,0
4,214,9.2489,6.7511,8
16,214,0,0,0
10,214,1.458,0.542,1
15,214,0,0,0
8,214,1.458,0.542,1
9,214,2.6445,1.3555,2
7,214,18.7292,15.2708,17
2,214,1.458,0.542,1
6,214,2.6445,1.3555,2
12,214,24.9373,21.0627,23
12,215,25.7436,20.2564,23
19,215,1.6487,0.3513,1
2,215,6.4209,3.5791,5
4,215,8.6634,5.3366,7
15,215,1.6487,0.3513,1
11,215,13.0399,8.9601,11
1,215,9.7687,6.2313,8
16,215,1.6487,0.3513,1
8,215,1.6487,0.3513,1
10,215,1.6487,0.3513,1
3,215,24.7007,19.2993,22
13,215,18.3901,13.6099,16
6,215,2.9127,1.0873,2
17,215,1.6487,0.3513,1
12,216,27.8748,22.1252,25
2,216,6.447,3.553,5
10,216,1.6606,0.3394,1
11,216,14.1574,9.8426,12
14,216,10.9,7.1,9
1,216,9.8011,6.1989,8
16,216,1.6606,0.3394,1
8,216,1.6606,0.3394,1
17,216,2.9295,1.0705,2
4,216,8.6939,5.3061,7
3,216,26.8354,21.1646,24
6,216,4.1325,1.8675,3
15,216,1.6606,0.3394,1
19,216,1.6606,0.3394,1
2,217,4.1121,1.8879,3
3,217,21.5576,16.4424,19
15,217,1.6487,0.3513,1
8,217,1.6487,0.3513,1
10,217,1.6487,0.3513,1
19,217,1.6487,0.3513,1
1,217,9.7687,6.2313,8
12,217,25.7436,20.2564,23
13,217,17.3279,12.6721,15
7,217,8.6634,5.3366,7
6,217,2.9127,1.0873,2
11,217,11.9558,8.0442,10
4,217,8.6634,5.3366,7
17,217,1.6487,0.3513,1
16,217,1.6487,0.3513,1
3,218,25.7274,20.2726,23
2,218,6.4125,3.5875,5
1,218,9.7582,6.2418,8
4,218,8.6536,5.3464,7
8,218,1.6448,0.3552,1
15,218,1.6448,0.3552,1
6,218,2.9073,1.0927,2
17,218,1.6448,0.3552,1
19,218,1.6448,0.3552,1
5,218,16.2488,11.7512,14
12,218,26.7679,21.2321,24
10,218,1.6448,0.3552,1
11,218,13.0278,8.9722,11
16,218,1.6448,0.3552,1
10,219,1.6487,0.3513,1
2,219,6.4209,3.5791,5
15,219,1.6487,0.3513,1
4,219,8.6634,5.3366,7
9,219,6.4209,3.5791,5
17,219,1.6487,0.3513,1
6,219,2.9127,1.0873,2
19,219,1.6487,0.3513,1
3,219,25.7436,20.2564,23
11,219,13.0399,8.9601,11
16,219,1.6487,0.3513,1
13,219,18.3901,13.6099,16
12,219,27.823,22.177,25
8,219,1.6487,0.3513,1
15,220,0.9973,0.0027,0.5
9,220,1.7015,0.2985,1
6,220,4.2026,1.7974,3
11,220,11.5672,7.4328,9.5
2,220,2.987,1.013,2
10,220,0.9973,0.0027,0.5
1,220,5.9615,3.0385,4.5
12,220,28.0527,21.9473,25
8,220,0,0,0
5,220,20.7085,15.2915,18
7,220,18.5846,13.4154,16
4,220,9.3569,5.6431,7.5
3,220,14.291,9.709,12
3,221,21.8577,18.1423,20
11,221,11.3933,8.6067,10
17,221,1.4621,0.5379,1
1,221,6.0122,3.9878,5
15,221,0,0,0
12,221,25.9835,22.0165,24
16,221,0,0,0
10,221,1.4621,0.5379,1
2,221,2.6502,1.3498,2
4,221,9.26,6.74,8
5,221,12.4531,9.5469,11
6,221,2.6502,1.3498,2
8,221,1.4621,0.5379,1
9,221,2.6502,1.3498,2
7,221,14.5619,11.4381,13
16,222,0,0,0
11,222,11.3933,8.6067,10
3,222,21.8577,18.1423,20
12,222,25.9835,22.0165,24
4,222,9.26,6.74,8
10,222,1.4621,0.5379,1
8,222,1.4621,0.5379,1
15,222,0,0,0
1,222,6.0122,3.9878,5
6,222,2.6502,1.3498,2
14,222,11.3933,8.6067,10
9,222,2.6502,1.3498,2
7,222,14.5619,11.4381,13
2,222,2.6502,1.3498,2
17,222,2.6502,1.3498,2
2,223,2.6464,1.3536,2
7,223,14.5529,11.4471,13
9,223,2.6464,1.3536,2
16,223,0,0,0
1,223,6.0064,3.9936,5
10,223,1.4594,0.5406,1
3,223,20.8114,17.1886,19
11,223,11.3852,8.6148,10
15,223,0,0,0
8,223,1.4594,0.5406,1
6,223,2.6464,1.3536,2
17,223,1.4594,0.5406,1
13,223,15.6022,12.3978,14
12,223,24.9432,21.0568,23
4,223,8.1781,5.8219,7
6,224,1.7316,0.2684,1
16,224,1.7316,0.2684,1
2,224,7.7461,4.2539,6
10,224,1.7316,0.2684,1
3,224,28.1837,21.8163,25
19,224,1.7316,0.2684,1
8,224,1.7316,0.2684,1
4,224,8.876,5.124,7
13,224,17.6253,12.3747,15
1,224,7.7461,4.2539,6
12,224,28.1837,21.8163,25
11,224,13.3005,8.6995,11
3,225,28.2223,21.7777,25
5,225,14.4182,9.5818,12
6,225,1.7404,0.2596,1
19,225,1.7404,0.2596,1
8,225,1.7404,0.2596,1
16,225,1.7404,0.2596,1
12,225,29.2641,22.7359,26
1,225,8.8987,5.1013,7
2,225,7.7673,4.2327,6
4,225,10.0188,5.9812,8
11,225,13.3284,8.6716,11
10,225,1.7404,0.2596,1
1,226,6.4874,3.5126,5
6,226,2.9555,1.0445,2
14,226,9.8515,6.1485,8
11,226,8.7413,5.2587,7
3,226,21.6774,16.3226,19
16,226,0,0,0
15,226,2.9555,1.0445,2
4,226,8.7413,5.2587,7
8,226,0,0,0
2,226,4.1642,1.8358,3
17,226,0,0,0
10,226,1.6791,0.3209,1
12,226,28.9936,23.0064,26
19,226,1.6791,0.3209,1
7,226,17.437,12.563,15
9,226,4.1642,1.8358,3
20,226,1.6791,0.3209,1
1,227,6.4874,3.5126,5
7,227,18.502,13.498,16
12,227,26.9148,21.0852,24
11,227,7.6208,4.3792,6
5,227,12.0475,7.9525,10
19,227,0,0,0
2,227,2.9555,1.0445,2
17,227,0,0,0
4,227,9.8515,6.1485,8
3,227,21.6774,16.3226,19
9,227,4.1642,1.8358,3
20,227,0,0,0
15,227,2.9555,1.0445,2
10,227,2.9555,1.0445,2
8,227,1.6791,0.3209,1
6,227,2.9555,1.0445,2
16,227,0,0,0
7,228,17.4231,12.5769,15
11,228,8.7314,5.2686,7
13,228,15.2821,10.7179,13
16,228,0,0,0
9,228,4.1576,1.8424,3
1,228,6.479,3.521,5
2,228,4.1576,1.8424,3
6,228,2.95,1.05,2
8,228,1.6752,0.3248,1
10,228,1.6752,0.3248,1
12,228,25.8557,20.1443,23
3,228,21.6621,16.3379,19
17,228,1.6752,0.3248,1
15,228,1.6752,0.3248,1
20,228,0,0,0
19,228,0,0,0
4,228,7.6116,4.3884,6
3,229,16.667,13.333,15
8,229,1.4645,0.5355,1
13,229,15.6199,12.3801,14
1,229,6.0175,3.9825,5
9,229,2.6536,1.3464,2
4,229,9.2665,6.7335,8
11,229,11.4005,8.5995,10
6,229,2.6536,1.3464,2
19,229,0,0,0
16,229,0,0,0
17,229,1.4645,0.5355,1
15,229,0,0,0
12,229,24.9646,21.0354,23
10,229,1.4645,0.5355,1
7,229,18.7536,15.2464,17
2,229,1.4645,0.5355,1
10,230,1.4699,0.5301,1
3,230,17.7313,14.2687,16
6,230,2.6611,1.3389,2
17,230,1.4699,0.5301,1
5,230,11.4167,8.5833,10
4,230,10.3515,7.6485,9
1,230,6.0292,3.9708,5
8,230,1.4699,0.5301,1
11,230,11.4167,8.5833,10
7,230,18.7739,15.2261,17
2,230,2.6611,1.3389,2
16,230,0,0,0
19,230,0,0,0
15,230,0,0,0
9,230,2.6611,1.3389,2
12,230,26.0169,21.9831,24
1,231,6.0353,3.9647,5
6,231,2.665,1.335,2
8,231,1.4726,0.5274,1
16,231,0,0,0
15,231,0,0,0
9,231,2.665,1.335,2
14,231,10.3594,7.6406,9
12,231,26.0287,21.9713,24
3,231,17.7414,14.2586,16
11,231,11.425,8.575,10
17,231,1.4726,0.5274,1
2,231,2.665,1.335,2
19,231,0,0,0
4,231,10.3594,7.6406,9
10,231,1.4726,0.5274,1
7,231,19.8249,16.1751,18
12,232,30.8322,25.1678,28
9,232,4.6592,2.3408,3.5
11,232,10.8052,7.1948,9
15,232,1.6276,0.3724,1
2,232,5.2361,2.7639,4
1,232,7.498,4.502,6
10,232,1.6276,0.3724,1
3,232,20.4233,15.5767,18
8,232,0.9449,0.0551,0.5
33,232,2.8831,1.1169,2
6,232,2.8831,1.1169,2
7,232,20.4233,15.5767,18
4,232,8.6094,5.3906,7
3,233,18.2822,13.7178,16
15,233,0.9391,0.0609,0.5
6,233,2.8715,1.1285,2
4,233,8.5883,5.4117,7
1,233,6.3567,3.6433,5
12,233,27.6955,22.3045,25
2,233,3.4719,1.5281,2.5
8,233,0.9391,0.0609,0.5
13,233,15.0935,10.9065,13
9,233,3.4719,1.5281,2.5
7,233,19.3383,14.6617,17
11,233,10.2361,6.7639,8.5
10,233,0.9391,0.0609,0.5
4,234,8.5927,5.4073,7
11,234,9.6935,6.3065,8
3,234,19.3448,14.6552,17
10,234,1.6211,0.3789,1
6,234,3.4746,1.5254,2.5
15,234,0.9403,0.0597,0.5
9,234,4.0648,1.9352,3
7,234,18.817,14.183,16.5
8,234,0.9403,0.0597,0.5
12,234,27.703,22.297,25
1,234,7.4824,4.5176,6
14,234,11.8727,8.1273,10
2,234,4.0648,1.9352,3
1,235,7.4886,4.5114,6
2,235,4.652,2.348,3.5
9,235,4.0693,1.9307,3
11,235,9.7005,6.2995,8
3,235,18.8266,14.1734,16.5
15,235,1.6237,0.3763,1
10,235,1.6237,0.3763,1
5,235,10.7938,7.2062,9
8,235,0.9421,0.0579,0.5
12,235,28.7494,23.2506,26
7,235,18.8266,14.1734,16.5
6,235,2.8775,1.1225,2
4,235,8.5993,5.4007,7
15,236,1.6303,0.3697,1
12,236,31.8744,26.1256,29
7,236,20.4336,15.5664,18
32,236,4.0806,1.9194,3
10,236,1.6303,0.3697,1
11,236,10.2666,6.7334,8.5
3,236,19.3794,14.6206,17
9,236,4.6642,2.3358,3.5
2,236,4.0806,1.9194,3
8,236,0.9468,0.0532,0.5
4,236,8.6162,5.3838,7
6,236,2.8868,1.1132,2
1,236,8.0616,4.9384,6.5
1,237,8.9736,5.0264,7
2,237,4.3195,1.6805,3
13,237,17.762,12.238,15
3,237,23.094,16.906,20
4,237,7.837,4.163,6
10,237,1.7696,0.2304,1
11,237,10.0985,5.9015,8
9,237,3.0829,0.9171,2
12,237,29.3929,22.6071,26
19,237,0,0,0
8,237,0,0,0
7,237,11.2136,6.7864,9
6,237,4.3195,1.6805,3
4,238,7.5855,4.4145,6
19,238,1.6643,0.3357,1
15,238,1.6643,0.3357,1
8,238,1.6643,0.3357,1
1,238,7.5855,4.4145,6
10,238,1.6643,0.3357,1
2,238,5.3083,2.6917,4
12,238,27.8909,22.1091,25
16,238,0.9709,0.0291,0.5
3,238,29.964,24.036,27
11,238,15.2452,10.7548,13
20,238,0.9709,0.0291,0.5
13,238,16.3165,11.6835,14
6,238,1.6643,0.3357,1
15,239,1.6722,0.3278,1
16,239,0.9765,0.0235,0.5
4,239,7.6045,4.3955,6
6,239,1.6722,0.3278,1
3,239,29.9994,24.0006,27
8,239,1.6722,0.3278,1
11,239,15.2721,10.7279,13
10,239,1.6722,0.3278,1
19,239,1.6722,0.3278,1
12,239,29.9994,24.0006,27
5,239,13.1139,8.8861,11
1,239,8.7238,5.2762,7
2,239,5.3239,2.6761,4
20,239,0.9765,0.0235,0.5
17,240,2.6426,1.3574,2
5,240,12.4363,9.5637,11
6,240,2.6426,1.3574,2
10,240,1.4567,0.5433,1
7,240,17.6828,14.3172,16
9,240,1.4567,0.5433,1
16,240,0,0,0
2,240,2.6426,1.3574,2
12,240,25.9604,22.0396,24
11,240,11.3771,8.6229,10
3,240,17.6828,14.3172,16
15,240,0,0,0
4,240,10.3137,7.6863,9
8,240,1.4567,0.5433,1
1,240,6.0004,3.9996,5
12,241,32.1284,27.8716,30
9,241,1.4621,0.5379,1
16,241,0,0,0
4,241,10.3292,7.6708,9
7,241,18.7447,15.2553,17
1,241,6.0123,3.9877,5
11,241,11.3934,8.6066,10
33,241,4.9102,3.0898,4
3,241,18.7447,15.2553,17
17,241,1.4621,0.5379,1
15,241,0,0,0
10,241,1.4621,0.5379,1
8,241,1.4621,0.5379,1
2,241,2.6502,1.3498,2
6,241,2.6502,1.3498,2
3,242,18.7447,15.2553,17
8,242,1.4621,0.5379,1
17,242,1.4621,0.5379,1
7,242,18.7447,15.2553,17
9,242,1.4621,0.5379,1
15,242,0,0,0
11,242,11.3934,8.6066,10
1,242,6.0123,3.9877,5
4,242,10.3292,7.6708,9
10,242,1.4621,0.5379,1
12,242,31.1075,26.8925,29
2,242,2.6502,1.3498,2
16,242,0,0,0
6,242,2.6502,1.3498,2
32,242,6.0123,3.9877,5
15,243,0,0,0
3,243,17.6636,14.3364,16
11,243,11.3613,8.6387,10
10,243,1.4515,0.5485,1
9,243,1.4515,0.5485,1
7,243,17.6636,14.3364,16
17,243,1.4515,0.5485,1
4,243,9.2311,6.7689,8
13,243,15.5746,12.4254,14
2,243,2.6353,1.3647,2
6,243,2.6353,1.3647,2
8,243,1.4515,0.5485,1
12,243,24.9097,21.0903,23
16,243,0,0,0
1,243,5.989,4.011,5
9,244,1.4541,0.5459,1
2,244,2.6389,1.3611,2
6,244,2.6389,1.3611,2
3,244,17.6731,14.3269,16
14,244,11.3691,8.6309,10
8,244,1.4541,0.5459,1
12,244,25.9491,22.0509,24
7,244,18.7143,15.2857,17
4,244,10.3061,7.6939,9
11,244,11.3691,8.6309,10
17,244,2.6389,1.3611,2
15,244,0,0,0
1,244,5.9947,4.0053,5
10,244,1.4541,0.5459,1
16,244,0,0,0
8,245,1.6891,0.3109,1
10,245,1.6891,0.3109,1
3,245,29.0381,22.9619,26
6,245,1.6891,0.3109,1
16,245,1.6891,0.3109,1
4,245,7.6449,4.3551,6
12,245,31.1098,24.8902,28
11,245,13.1671,8.8329,11
20,245,0,0,0
19,245,2.9697,1.0303,2
5,245,14.2507,9.7493,12
2,245,6.5095,3.4905,5
1,245,7.6449,4.3551,6
15,245,0,0,0
15,246,0,0,0
11,246,13.1405,8.8595,11
13,246,17.4428,12.5572,15
10,246,1.6807,0.3193,1
16,246,1.6807,0.3193,1
1,246,7.6247,4.3753,6
2,246,6.491,3.509,5
12,246,29.0008,22.9992,26
4,246,7.6247,4.3753,6
6,246,1.6807,0.3193,1
8,246,1.6807,0.3193,1
19,246,1.6807,0.3193,1
3,246,29.0008,22.9992,26
20,246,0,0,0
8,247,1.4671,0.5329,1
3,247,17.721,14.279,16
16,247,0,0,0
17,247,2.6572,1.3428,2
6,247,2.6572,1.3428,2
9,247,2.6572,1.3428,2
1,247,4.9199,3.0801,4
4,247,10.3435,7.6565,9
15,247,0,0,0
5,247,11.4083,8.5917,10
7,247,18.7634,15.2366,17
2,247,2.6572,1.3428,2
12,247,26.0049,21.9951,24
11,247,11.4083,8.5917,10
10,247,1.4671,0.5329,1
8,248,1.4671,0.5329,1
2,248,1.4671,0.5329,1
16,248,0,0,0
6,248,2.6572,1.3428,2
15,248,0,0,0
12,248,24.9756,21.0244,23
7,248,18.7634,15.2366,17
3,248,17.721,14.279,16
17,248,1.4671,0.5329,1
13,248,15.6289,12.3711,14
1,248,4.9199,3.0801,4
9,248,2.6572,1.3428,2
10,248,1.4671,0.5329,1
4,248,9.2736,6.7264,8
11,248,11.4083,8.5917,10
4,249,10.3435,7.6565,9
14,249,11.4083,8.5917,10
11,249,11.4083,8.5917,10
10,249,1.4671,0.5329,1
7,249,19.8035,16.1965,18
2,249,2.6572,1.3428,2
9,249,2.6572,1.3428,2
3,249,17.721,14.279,16
8,249,1.4671,0.5329,1
16,249,0,0,0
1,249,4.9199,3.0801,4
15,249,0,0,0
12,249,26.0049,21.9951,24
6,249,2.6572,1.3428,2
17,249,1.4671,0.5329,1
2,250,3.4598,1.5402,2.5
8,250,0.9336,0.0664,0.5
5,250,19.3092,14.6908,17
4,250,7.46,4.54,6
1,250,6.3398,3.6602,5
6,250,3.4598,1.5402,2.5
12,250,27.662,22.338,25
15,250,0.9336,0.0664,0.5
11,250,10.7593,7.2407,9
10,250,0.9336,0.0664,0.5
7,250,15.0675,10.9325,13
9,250,2.2473,0.7527,1.5
3,250,19.3092,14.6908,17
4,251,12.0772,7.9228,10
1,251,9.8784,6.1216,8
30,251,2.3416,0.6584,1.5
2,251,6.509,3.491,5
11,251,8.7666,5.2334,7
6,251,3.581,1.419,2.5
3,251,26.9571,21.0429,24
13,251,20.6601,15.3399,18
12,251,26.9571,21.0429,24
2,252,6.5257,3.4743,5
4,252,12.1001,7.8999,10
3,252,28.0313,21.9687,25
6,252,3.5929,1.4071,2.5
11,252,8.7861,5.2139,7
1,252,11.0034,6.9966,9
22,252,15.3543,10.6457,13
12,252,30.1079,23.8921,27
30,252,2.3509,0.6491,1.5
6,253,3.5929,1.4071,2.5
4,253,12.1001,7.8999,10
11,253,8.7861,5.2139,7
5,253,15.3543,10.6457,13
2,253,6.5257,3.4743,5
30,253,2.3509,0.6491,1.5
3,253,29.0706,22.9294,26
1,253,11.0034,6.9966,9
12,253,29.0706,22.9294,26
7,254,13.8125,10.1875,12
9,254,2.7809,1.2191,2
2,254,1.555,0.445,1
8,254,1.555,0.445,1
1,254,5.093,2.907,4
12,254,26.3822,21.6178,24
3,254,18.0448,13.9552,16
15,254,2.7809,1.2191,2
11,254,10.5962,7.4038,9
10,254,1.555,0.445,1
5,254,19.0952,14.9048,17
4,254,9.5132,6.4868,8
6,254,3.9515,2.0485,3
6,255,1.6534,0.3466,1
9,255,2.9194,1.0806,2
13,255,16.2787,11.7213,14
16,255,0,0,0
4,255,7.5596,4.4404,6
19,255,0,0,0
1,255,8.6755,5.3245,7
17,255,1.6534,0.3466,1
7,255,15.2085,10.7915,13
12,255,25.7636,20.2364,23
15,255,0,0,0
20,255,0,0,0
2,255,2.9194,1.0806,2
11,255,15.2085,10.7915,13
3,255,18.4075,13.5925,16
8,255,1.6534,0.3466,1
10,255,1.6534,0.3466,1
15,256,0,0,0
10,256,1.6653,0.3347,1
19,256,0,0,0
9,256,2.936,1.064,2
1,256,8.7059,5.2941,7
12,256,28.9327,23.0673,26
4,256,7.5878,4.4122,6
7,256,16.32,11.68,14
11,256,15.2485,10.7515,13
20,256,0,0,0
2,256,4.1406,1.8594,3
17,256,1.6653,0.3347,1
3,256,18.4511,13.5489,16
16,256,0,0,0
6,256,2.936,1.064,2
14,256,9.8139,6.1861,8
8,256,1.6653,0.3347,1
9,257,2.9248,1.0752,2
8,257,1.6573,0.3427,1
4,257,7.5688,4.4312,6
2,257,2.9248,1.0752,2
17,257,1.6573,0.3427,1
1,257,8.6855,5.3145,7
20,257,0,0,0
16,257,0,0,0
15,257,0,0,0
7,257,15.2216,10.7784,13
10,257,1.6573,0.3427,1
11,257,15.2216,10.7784,13
3,257,18.4218,13.5782,16
6,257,2.9248,1.0752,2
12,257,26.8213,21.1787,24
19,257,0,0,0
5,257,14.1467,9.8533,12
8,258,1.2013,0.7987,1
3,258,24.8639,23.1361,24
2,258,4.3964,3.6036,4
10,258,2.2832,1.7168,2
4,258,7.5161,6.4839,7
11,258,12.6574,11.3426,12
15,258,1.2013,0.7987,1
13,258,16.7416,15.2584,16
6,258,2.2832,1.7168,2
12,258,24.8639,23.1361,24
1,258,6.4804,5.5196,6
1,259,4.084,1.916,3
9,259,2.8897,1.1103,2
4,259,6.385,3.615,5
5,259,19.3871,14.6129,17
17,259,1.6323,0.3677,1
16,259,0,0,0
18,259,0,0,0
6,259,1.6323,0.3677,1
7,259,15.1371,10.8629,13
10,259,1.6323,0.3677,1
12,259,28.7874,23.2126,26
11,259,12.9884,9.0116,11
15,259,1.6323,0.3677,1
2,259,2.8897,1.1103,2
8,259,1.6323,0.3677,1
3,259,18.3297,13.6703,16
3,260,24.6736,19.3264,22
30,260,1.6422,0.3578,1
2,260,5.2648,2.7352,4
7,260,8.6468,5.3532,7
1,260,10.8471,7.1529,9
4,260,13.0195,8.9805,11
6,260,2.9036,1.0964,2
12,260,28.3131,22.6869,25.5
22,260,12.4786,8.5214,10.5
11,260,9.751,6.249,8
2,261,5.2576,2.7424,4
14,261,13.008,8.992,11
6,261,2.8984,1.1016,2
1,261,10.8366,7.1634,9
11,261,9.741,6.259,8
30,261,1.6385,0.3615,1
4,261,13.008,8.992,11
3,261,25.1798,19.8202,22.5
12,261,27.2601,21.7399,24.5
7,261,8.6374,5.3626,7
13,262,17.2659,12.7341,15
2,262,5.2435,2.7565,4
4,262,12.9855,9.0145,11
11,262,8.6191,5.3809,7
3,262,23.5847,18.4153,21
6,262,2.8884,1.1116,2
12,262,25.6705,20.3295,23
1,262,10.816,7.184,9
30,262,1.6314,0.3686,1
7,262,8.6191,5.3809,7
2,263,5.2505,2.7495,4
7,263,8.6282,5.3718,7
1,263,10.8262,7.1738,9
5,263,16.2142,11.7858,14
4,263,12.9966,9.0034,11
6,263,2.8934,1.1066,2
12,263,25.6855,20.3145,23
30,263,1.6349,0.3651,1
3,263,23.5991,18.4009,21
11,263,9.7312,6.2688,8
13,264,15.6295,12.3705,14
1,264,9.2741,6.7259,8
4,264,7.1153,4.8847,6
2,264,4.9203,3.0797,4
12,264,26.0057,21.9943,24
6,264,2.6575,1.3425,2
15,264,2.0708,0.9292,1.5
10,264,1.4673,0.5327,1
8,264,1.4673,0.5327,1
3,264,30.1086,25.8914,28
11,264,11.4089,8.5911,10
19,264,0.8312,0.1688,0.5
11,265,14.7346,11.2654,13
5,265,19.9816,16.0184,18
2,265,2.127,0.873,1.5
3,265,16.8417,13.1583,15
7,265,16.8417,13.1583,15
15,265,1.5132,0.4868,1
17,265,1.5132,0.4868,1
4,265,6.1241,3.8759,5
8,265,0.8638,0.1362,0.5
9,265,1.5132,0.4868,1
12,265,24.1366,19.8634,22
6,265,2.7221,1.2779,2
1,265,3.8799,2.1201,3
10,265,1.5132,0.4868,1
16,265,1.5132,0.4868,1
14,266,10.2338,7.7662,9
11,266,10.2338,7.7662,9
8,266,1.4289,0.5711,1
9,266,3.1731,1.8269,2.5
7,266,16.0179,12.9821,14.5
3,266,20.6912,17.3088,19
1,266,5.9396,4.0604,5
15,266,1.4289,0.5711,1
10,266,2.6036,1.3964,2
4,266,8.1,5.9,7
6,266,2.6036,1.3964,2
2,266,3.7354,2.2646,3
12,266,26.8668,23.1332,25
1,267,5.3937,3.6063,4.5
15,267,2.024,0.976,1.5
6,267,2.6036,1.3964,2
7,267,15.4959,12.5041,14
9,267,2.6036,1.3964,2
8,267,1.4289,0.5711,1
13,267,13.4009,10.5991,12
3,267,19.6563,16.3437,18
12,267,26.8668,23.1332,25
2,267,3.7354,2.2646,3
10,267,2.6036,1.3964,2
11,267,9.7023,7.2977,8.5
4,267,7.5628,5.4372,6.5
5,268,10.2421,7.7579,9
12,268,26.8793,23.1207,25
8,268,1.4318,0.5682,1
6,268,2.6076,1.3924,2
